Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Zip Code_enc,City_enc
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5044910179640718,0.007956429624170966,1,0.8105263157894738,0.8434163701067615,0,1,0,1,0,0,0,0,1,0,0.6,0.33884297520661155
0,1,0,1,0.15277777777777776,1,0,0,1,0,1,0,0,1,0.3592814371257485,0.06923014922623436,0,0.3684210526315789,0.47597864768683273,1,0,0,1,0,0,0,0,1,0,0.0,0.0
0,0,1,0,1.0,1,1,1,1,1,1,0,0,0,0.5344311377245508,0.5776356392778188,0,0.3894736842105263,0.5905249110320284,1,0,0,0,0,1,0,1,0,0,0.2,0.2653061224489796
1,0,1,1,0.9722222222222222,1,1,1,1,1,1,1,1,1,0.7030938123752495,0.7246223286661755,0,0.43157894736842106,0.8111654804270462,1,0,0,0,0,1,1,0,0,0,0.0,0.0
1,0,1,1,0.08333333333333333,1,0,-1,-1,-1,-1,-1,-1,0,0.01147704590818363,0.010875322402358145,0,0.4842105263157895,0.4713078291814946,0,0,1,0,1,0,0,0,0,1,0.0,0.25274725274725274
1,1,0,0,0.7777777777777777,1,1,0,1,1,1,1,0,1,0.8118762475049901,0.6570444915254239,0,0.42105263157894735,0.8534252669039145,0,1,0,0,0,1,1,0,0,0,0.0,0.0
1,0,0,0,1.0,1,1,1,0,0,1,0,0,1,0.6601796407185629,0.7121810519528372,0,0.7684210526315789,0.5598309608540925,0,1,0,0,0,1,1,0,0,0,0.0,0.0
1,0,0,0,0.1388888888888889,1,0,0,1,0,0,0,0,0,0.32584830339321363,0.057370348194546804,0,0.4421052631578947,0.8367437722419929,1,0,0,1,0,0,0,0,1,0,0.0,0.0
1,0,1,1,0.8194444444444444,1,1,-1,-1,-1,-1,-1,-1,0,0.06886227544910178,0.17663619196757555,0,0.2631578947368421,0.6100978647686833,0,0,1,0,0,1,0,0,0,1,0.0,0.0
0,1,0,0,0.013888888888888888,0,-1,0,0,0,0,0,0,1,0.06536926147704591,0.002890106853352985,1,0.8421052631578947,0.7637900355871886,1,0,0,1,0,0,0,0,1,0,0.5,0.5
1,0,0,1,0.125,1,1,0,0,0,0,1,1,0,0.7569860279441119,0.09870693625644807,1,0.9578947368421054,0.793594306049822,0,1,0,1,0,0,0,0,1,0,0.25,0.09090909090909091
0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9905189620758483,1.0,1,1.0,0.5402580071174377,0,1,0,0,1,0,1,0,0,0,0.5,0.5
0,0,1,1,0.05555555555555555,1,0,0,0,0,1,0,1,0,0.42814371257485034,0.026431236182756085,1,0.8210526315789473,0.02846975088967968,1,0,0,1,0,0,0,1,0,0,0.4,0.4
0,1,1,0,0.4583333333333333,0,-1,0,1,1,1,1,0,1,0.3138722554890219,0.2015993459837878,0,0.631578947368421,0.8000444839857651,1,0,0,1,0,0,0,0,1,0,0.4,0.4
0,0,1,0,0.2361111111111111,0,-1,0,0,1,1,1,1,0,0.35978043912175645,0.10763633014001475,0,0.17894736842105263,0.575400355871886,1,0,0,0,1,0,0,0,1,0,0.0,0.3333333333333333
1,0,1,0,0.6666666666666666,1,1,0,1,0,1,1,1,1,0.8637724550898203,0.5853387527634489,0,0.3894736842105263,0.24599644128113873,0,1,0,1,0,0,0,1,0,0,0.0,0.0
1,0,1,0,0.9583333333333333,1,1,0,0,1,1,1,1,0,0.8662674650698603,0.8337152266028004,0,0.30526315789473685,0.7262010676156584,0,1,0,0,0,1,1,0,0,0,0.0,0.1111111111111111
0,0,0,0,0.2777777777777778,1,1,0,0,0,0,1,0,1,0.6656686626746506,0.19971674649963156,1,0.9157894736842105,0.09141459074733094,0,1,0,1,0,0,0,0,1,0,0.6,0.6666666666666666
0,0,0,1,0.0,1,1,1,1,0,1,0,0,1,0.43263473053892215,0.0,0,0.631578947368421,0.7084074733096085,1,0,0,0,0,1,1,0,0,0,0.0,0.0
0,0,0,0,0.3333333333333333,1,1,0,0,1,0,1,0,1,0.7115768463073853,0.2492918662490789,1,0.9473684210526316,0.010453736654804258,0,1,0,1,0,0,0,0,0,1,0.25,0.33884297520661155
1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9051896207584831,0.9337923728813561,1,0.9684210526315791,0.5022241992882561,0,1,0,0,1,0,0,0,1,0,0.3333333333333333,0.14285714285714285
0,0,0,0,0.08333333333333333,1,0,0,0,0,0,0,0,1,0.5044910179640718,0.050087509211495955,0,0.5263157894736843,0.8314056939501778,0,1,0,1,0,0,0,0,1,0,0.0,0.2857142857142857
1,0,1,0,0.8472222222222222,1,1,0,0,1,1,1,1,1,0.845808383233533,0.7505469325718498,0,0.23157894736842105,0.7557829181494661,0,1,0,0,1,0,1,0,0,0,0.25,0.3
0,0,0,0,0.013888888888888888,1,0,-1,-1,-1,-1,-1,-1,1,0.0119760479041916,0.0022740880619012533,0,0.29473684210526313,0.8465302491103203,0,0,1,1,0,0,0,1,0,0,0.0,0.0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5164670658682635,0.008094602063375093,1,0.8736842105263158,0.8807829181494661,0,1,0,1,0,0,0,0,1,0,0.5,0.16666666666666666
1,0,0,0,0.2222222222222222,1,0,0,1,0,1,0,0,1,0.3527944111776447,0.09604711680176861,1,0.631578947368421,0.6868327402135231,1,0,0,1,0,0,0,0,0,1,0.75,0.2653061224489796
1,0,0,0,0.05555555555555555,1,1,0,1,0,0,0,0,0,0.5928143712574852,0.03518215733235078,1,0.8842105263157896,0.7477758007117438,0,1,0,1,0,0,1,0,0,0,1.0,1.0
0,0,0,0,0.19444444444444442,1,0,0,0,0,0,1,1,1,0.7420159680638723,0.15399894067796613,0,0.34736842105263155,0.510008896797153,0,1,0,1,0,0,0,0,1,0,0.0,0.0
0,0,1,0,0.6527777777777778,1,0,-1,-1,-1,-1,-1,-1,0,0.013473053892215536,0.10857475128960946,0,0.6842105263157894,0.7542259786476867,0,0,1,0,1,0,1,0,0,0,0.0,0.0
0,0,1,0,0.8194444444444444,0,-1,0,0,0,0,1,1,1,0.25698602794411174,0.30705946020633756,0,0.2421052631578947,0.86788256227758,1,0,0,1,0,0,0,0,1,0,0.0,0.0
0,0,1,0,0.6527777777777778,1,1,0,0,0,0,1,1,1,0.7649700598802396,0.525400700073692,0,0.7052631578947368,0.661476868327402,0,1,0,0,1,0,0,1,0,0,0.0,0.375
0,0,1,1,0.8194444444444444,1,0,-1,-1,-1,-1,-1,-1,0,0.009481037924151697,0.13216769528371408,0,0.47368421052631576,0.7317615658362989,0,0,1,0,0,1,0,0,0,1,0.5,0.5
1,0,1,1,1.0,1,0,1,0,1,1,1,1,1,0.6177644710578842,0.6778336864406781,0,0.5157894736842106,0.5509341637010675,1,0,0,0,0,1,1,0,0,0,0.3333333333333333,0.3333333333333333
1,0,0,0,0.041666666666666664,1,1,0,0,0,0,0,0,1,0.562874251497006,0.02445652173913044,0,0.6842105263157894,0.36432384341637003,0,1,0,1,0,0,0,0,1,0,0.5,0.2608695652173913
0,0,0,0,0.5833333333333333,1,1,-1,-1,-1,-1,-1,-1,0,0.06487025948103792,0.10936924281503319,0,0.5263157894736843,0.38990213523131667,0,0,1,0,1,0,0,0,1,0,0.3333333333333333,0.3
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,0,1,0.34880239520958084,0.006160187914517319,1,0.7894736842105263,0.6874999999999999,1,0,0,1,0,0,0,0,0,1,0.25,0.25
1,0,0,0,0.3472222222222222,1,1,0,1,0,0,1,1,1,0.815369261477046,0.27493436809137806,1,0.7263157894736842,0.042704626334519546,0,1,0,1,0,0,0,0,1,0,0.5,0.5
0,0,1,0,0.7083333333333333,1,0,1,1,1,1,1,1,1,0.6457085828343314,0.4708744012527635,0,0.6000000000000001,0.7422153024911032,1,0,0,0,0,1,0,1,0,0,0.5,0.2857142857142857
1,1,0,0,0.5833333333333333,1,1,0,1,1,0,1,1,1,0.8602794411177646,0.4978180268975682,1,0.7789473684210526,0.21819395017793586,0,1,0,1,0,0,1,0,0,0,0.5,0.5
1,0,0,0,0.05555555555555555,1,1,0,1,0,0,0,0,1,0.6162674650698603,0.03732958732498158,0,0.6842105263157894,0.25111209964412806,0,1,0,1,0,0,0,0,0,1,0.0,0.0
0,0,0,0,0.611111111111111,1,0,-1,-1,-1,-1,-1,-1,0,0.018463073852295397,0.10426837693441415,0,0.5263157894736843,0.0891903914590747,0,0,1,0,0,1,0,1,0,0,0.25,0.25
1,0,1,0,0.8472222222222222,1,0,-1,-1,-1,-1,-1,-1,1,0.008483033932135703,0.1361631816507001,1,0.8105263157894738,0.4933274021352313,0,0,1,1,0,0,0,0,0,1,0.25,0.25
0,0,1,0,0.1111111111111111,1,0,0,1,1,0,0,0,1,0.3612774451097804,0.051336818349299936,0,0.4421052631578947,0.4661921708185053,1,0,0,1,0,0,0,0,0,1,0.25,0.2857142857142857
1,0,1,1,0.5138888888888888,1,1,-1,-1,-1,-1,-1,-1,0,0.07884231536926145,0.10496499631540164,0,0.7052631578947368,0.74644128113879,0,0,1,1,0,0,0,0,0,1,0.6666666666666666,0.6666666666666666
1,0,1,1,1.0,1,1,1,1,1,1,1,1,0,0.7395209580838324,0.775262527634488,0,0.736842105263158,0.9650800711743771,1,0,0,0,0,1,1,0,0,0,0.3333333333333333,0.3333333333333333
0,0,0,0,0.18055555555555555,1,0,-1,-1,-1,-1,-1,-1,0,0.01447105788423153,0.030910326086956524,0,0.6105263157894736,0.2299822064056939,0,0,1,0,0,1,0,1,0,0,0.0,0.1111111111111111
0,0,0,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0.3198602794411178,0.005826271186440679,1,0.8105263157894738,0.37233096085409245,1,0,0,1,0,0,0,0,0,1,0.5,0.42857142857142855
1,0,0,0,0.027777777777777776,1,0,-1,-1,-1,-1,-1,-1,0,0.013972055888223534,0.0043927321296978634,0,0.3684210526315789,0.4617437722419928,0,0,1,1,0,0,0,0,0,1,0.0,0.0
1,0,1,1,0.2361111111111111,1,0,1,1,0,0,1,1,0,0.558882235528942,0.13999170965364777,0,0.17894736842105263,0.5444839857651245,1,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.2653061224489796
1,1,1,0,0.875,1,1,0,1,1,0,1,1,1,0.847804391217565,0.7460620854826825,0,0.5052631578947369,0.7081850533807829,0,1,0,1,0,0,0,0,1,0,0.25,0.25
1,0,1,0,0.5972222222222222,0,-1,1,0,0,1,0,0,0,0.15419161676646703,0.1733315677966102,0,0.7263157894736842,0.7575622775800711,1,0,0,1,0,0,1,0,0,0,0.0,0.0
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,1,0.3208582834331338,0.005837785556374356,0,0.2631578947368421,0.2233096085409252,1,0,0,1,0,0,0,0,0,1,0.25,0.25
1,1,0,0,0.375,1,1,0,0,1,0,0,1,0,0.6961077844311376,0.2841458640383199,1,0.9578947368421054,0.09274911032028466,0,1,0,1,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333
0,1,1,0,0.013888888888888888,1,1,0,0,0,0,1,0,1,0.6736526946107784,0.009908115327929257,1,0.9578947368421054,0.6316725978647687,0,1,0,1,0,0,0,0,1,0,0.25,0.25
1,0,1,0,0.3472222222222222,1,1,0,0,1,1,1,1,1,0.8622754491017965,0.2955163043478261,1,0.6421052631578947,0.3645462633451957,0,1,0,1,0,0,1,0,0,0,1.0,0.33884297520661155
0,0,0,0,0.06944444444444445,1,0,-1,-1,-1,-1,-1,-1,0,0.017964071856287428,0.010679578113485631,0,0.7473684210526315,0.06672597864768681,0,0,1,1,0,0,0,0,0,1,0.0,0.0
1,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5074850299401199,0.007990972733971998,1,0.631578947368421,0.0891903914590747,0,1,0,1,0,0,0,0,0,1,0.5,0.5
1,0,0,1,0.3472222222222222,1,0,-1,-1,-1,-1,-1,-1,0,0.014970059880239528,0.0543132829771555,0,0.2,0.04203736654804269,0,0,1,1,0,0,0,1,0,0,0.2,0.21428571428571427
1,0,1,0,0.611111111111111,1,0,1,1,1,0,0,0,1,0.4286427145708583,0.31344417833456156,0,0.16842105263157894,0.012455516014234835,1,0,0,0,1,0,0,0,0,1,0.0,0.0
1,0,0,0,0.25,1,0,0,0,0,0,0,0,1,0.5114770459081837,0.1406653002947679,0,0.6631578947368422,0.09297153024911031,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.3037974683544304
1,0,1,0,0.16666666666666666,1,0,0,1,0,0,0,0,1,0.3263473053892216,0.07047945836403834,0,0.5473684210526315,0.2433274021352313,1,0,0,1,0,0,0,0,1,0,0.0,0.0
0,1,1,0,0.027777777777777776,1,1,0,0,0,0,1,0,1,0.6816367265469061,0.018002717391304348,1,0.7684210526315789,0.7119661921708184,0,1,0,1,0,0,0,0,0,1,0.5,0.3037974683544304
0,0,0,0,0.4583333333333333,0,-1,0,1,0,0,1,0,1,0.20508982035928147,0.15072310243183495,0,0.3684210526315789,0.18950177935943058,1,0,0,0,1,0,0,0,1,0,0.6666666666666666,0.25
0,0,0,0,0.3055555555555555,1,0,0,0,0,0,0,0,1,0.5104790419161678,0.17161016949152547,0,0.28421052631578947,0.6305604982206404,0,1,0,1,0,0,0,0,0,1,0.4,0.26
0,0,0,0,0.05555555555555555,0,-1,0,0,0,0,1,1,1,0.25948103792415167,0.020069546794399415,1,0.6421052631578947,0.8011565836298932,1,0,0,1,0,0,0,0,1,0,0.25,0.25
0,0,1,1,1.0,1,1,1,1,1,1,0,1,1,0.8617764471057885,0.8903659266764924,0,0.21052631578947367,0.9730871886120996,0,1,0,0,0,1,0,1,0,0,0.25,0.25
1,1,0,0,0.2222222222222222,1,1,0,0,0,0,1,1,1,0.7769461077844313,0.18206521739130438,1,0.7894736842105263,0.15235765124555156,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666
0,1,1,0,0.9305555555555555,1,1,0,1,0,1,1,1,0,0.8418163672654693,0.8048199152542374,0,0.4947368421052632,0.8598754448398577,0,1,0,0,0,1,1,0,0,0,0.3333333333333333,0.3333333333333333
1,0,0,1,0.18055555555555555,1,0,0,0,1,1,0,0,0,0.3483033932135729,0.0826846904937362,0,0.3684210526315789,0.5186832740213523,1,0,0,1,0,0,0,0,0,1,0.0,0.3333333333333333
0,0,0,0,0.9166666666666666,1,0,-1,-1,-1,-1,-1,-1,0,0.007984031936127761,0.14287030213706708,0,0.18947368421052632,0.8082740213523131,0,0,1,0,0,1,1,0,0,0,0.0,0.16666666666666666
0,0,1,0,1.0,0,-1,1,0,1,1,1,1,0,0.4231536926147705,0.5237944454679441,0,0.16842105263157894,0.47686832740213514,1,0,0,0,0,1,1,0,0,0,0.25,0.25
1,0,1,0,0.1388888888888889,1,1,1,0,0,0,0,0,1,0.5948103792415169,0.08810220154753133,0,0.2210526315789474,0.3113879003558718,0,1,0,1,0,0,0,1,0,0,0.0,0.0
0,0,0,0,0.15277777777777776,1,1,0,0,1,0,0,0,0,0.35129740518962077,0.07000736919675757,1,0.9894736842105263,0.31227758007117434,1,0,0,1,0,0,0,0,1,0,0.25,0.21428571428571427
0,0,1,0,0.4861111111111111,1,1,1,1,1,1,0,0,1,0.5049900199600799,0.28672508290346355,0,0.5894736842105264,0.43193950177935936,1,0,0,0,0,1,0,1,0,0,0.25,0.25
0,0,0,0,0.611111111111111,1,1,0,0,1,0,0,1,1,0.7170658682634732,0.46782885040530586,0,0.6105263157894736,0.6112099644128114,0,1,0,1,0,0,0,0,0,1,0.25,0.25
0,0,1,1,0.7777777777777777,1,0,1,1,1,0,0,0,1,0.4116766467065868,0.3981035832719234,0,0.7052631578947368,0.658585409252669,1,0,0,0,0,1,1,0,0,0,0.0,0.0
0,0,0,0,0.5555555555555556,1,0,1,0,1,0,0,1,0,0.48802395209580846,0.3144574428887252,0,0.5263157894736843,0.6029804270462632,1,0,0,1,0,0,0,0,1,0,0.0,0.2564102564102564
0,1,1,0,0.9722222222222222,1,1,1,1,1,1,1,1,1,0.6986027944111777,0.7261537398673545,0,0.3368421052631579,0.4657473309608541,1,0,0,0,0,1,0,1,0,0,0.0,0.0
0,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,1,0.2679640718562874,0.05974806558585115,1,0.6631578947368422,0.19661921708185048,1,0,0,1,0,0,1,0,0,0,0.6666666666666666,0.42857142857142855
0,0,1,1,0.41666666666666663,1,0,0,1,1,0,0,0,0,0.6337325349301397,0.2959423360353722,0,0.04210526315789474,0.6745996441281138,0,1,0,1,0,0,1,0,0,0,0.0,0.0
0,0,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,1,0.6302395209580838,0.009407240235814298,1,0.8210526315789473,0.7942615658362989,0,1,0,1,0,0,0,0,1,0,0.5,0.5
0,0,1,0,0.986111111111111,1,1,1,0,1,1,1,1,0,0.6452095808383234,0.7053818165070008,0,0.7157894736842105,0.7444395017793594,1,0,0,0,0,1,0,0,1,0,0.2,0.2
0,0,0,0,0.041666666666666664,1,0,-1,-1,-1,-1,-1,-1,0,0.012974051896207595,0.007432525792188652,1,0.9263157894736842,0.03447508896797152,0,0,1,1,0,0,0,0,0,1,0.25,0.25
1,1,1,0,1.0,1,1,1,1,1,1,1,1,0,0.7375249500998005,0.7415542096536478,1,0.7684210526315789,0.8216192170818505,1,0,0,0,0,1,0,1,0,0,0.3333333333333333,0.16666666666666666
1,0,1,0,0.5694444444444444,1,0,1,0,0,1,1,1,1,0.5603792415169662,0.36703781319086226,0,0.5368421052631578,0.7213078291814946,1,0,0,0,1,0,0,1,0,0,0.2,0.2
1,1,0,0,0.08333333333333333,0,-1,0,0,0,0,1,1,1,0.25798403193612773,0.030288550110537958,0,0.6947368421052631,0.5800711743772241,1,0,0,1,0,0,0,0,1,0,0.25,0.25
0,0,1,0,0.3333333333333333,1,0,1,0,0,1,0,1,1,0.7055888223552895,0.2544906042741341,0,0.7578947368421052,0.763567615658363,0,1,0,1,0,0,0,0,1,0,0.0,0.0
0,0,1,1,0.9722222222222222,1,1,0,1,1,1,1,1,1,0.654191616766467,0.6885247789240974,0,0.45263157894736844,0.7929270462633452,1,0,0,0,0,1,0,0,1,0,0.0,0.08333333333333333
0,0,1,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.5144710578842315,0.07595454126750185,1,0.9157894736842105,0.10097864768683273,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.5
0,0,1,1,0.013888888888888888,1,0,-1,-1,-1,-1,-1,-1,0,0.013972055888223534,0.0022971168017686073,1,0.7473684210526315,0.6354537366548042,0,0,1,1,0,0,1,0,0,0,0.6666666666666666,0.5
0,1,1,0,0.5138888888888888,1,1,0,0,0,0,1,1,1,0.7380239520958083,0.3999401252763449,1,0.9473684210526316,0.4724199288256228,0,1,0,1,0,0,0,0,1,0,0.2,0.2
1,1,0,0,0.6388888888888888,1,0,0,1,1,0,1,0,1,0.7260479041916168,0.4751232037582905,0,0.39999999999999997,0.2642348754448398,0,1,0,0,1,0,1,0,0,0,0.3333333333333333,0.34782608695652173
0,0,0,1,0.06944444444444445,1,0,0,0,0,0,0,0,1,0.5104790419161678,0.03648903831982314,1,0.6421052631578947,0.10031138790035588,0,1,0,1,0,0,0,0,1,0,0.5,0.2653061224489796
1,0,1,0,0.5972222222222222,1,0,0,0,0,0,1,0,0,0.37524950099800397,0.28777864775239503,1,0.631578947368421,0.03314056939501775,1,0,0,1,0,0,0,0,1,0,0.75,0.75
1,0,1,0,0.5694444444444444,1,0,0,1,0,1,0,1,1,0.4785429141716567,0.3141810980103169,1,0.631578947368421,0.11432384341637003,1,0,0,0,1,0,1,0,0,0,0.25,0.25
0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.715568862275449,0.7334020357406044,0,0.16842105263157894,0.8832295373665481,1,0,0,0,0,1,0,1,0,0,0.2,0.2653061224489796
1,1,0,0,0.1111111111111111,1,1,0,0,0,1,1,1,1,0.8143712574850299,0.10461380803242447,0,0.3894736842105263,0.7015124555160143,0,1,0,1,0,0,0,1,0,0,0.5,0.5
0,0,0,0,0.027777777777777776,0,-1,0,1,1,1,0,0,1,0.218063872255489,0.008883336403831984,1,0.8526315789473684,0.359653024911032,1,0,0,1,0,0,0,1,0,0,0.5,0.3888888888888889
0,0,0,0,0.2638888888888889,1,0,0,0,0,1,1,0,1,0.4291417165668662,0.12587509211495948,0,0.5789473684210527,0.8514234875444838,1,0,0,1,0,0,0,1,0,0,0.3333333333333333,0.16666666666666666
0,0,1,1,0.4583333333333333,1,0,-1,-1,-1,-1,-1,-1,1,0.0089820359281437,0.06911500552689757,0,0.6421052631578947,0.3262900355871886,0,0,1,0,1,0,1,0,0,0,0.25,0.25
1,0,0,0,0.5694444444444444,1,0,-1,-1,-1,-1,-1,-1,0,0.0209580838323353,0.09616226050110539,0,0.5684210526315789,0.8707740213523131,0,0,1,0,0,1,0,0,0,1,0.3333333333333333,0.42857142857142855
0,0,0,0,0.06944444444444445,1,0,0,0,1,1,1,1,0,0.564870259481038,0.04521117354458364,0,0.6631578947368422,0.8667704626334519,1,0,0,1,0,0,1,0,0,0,0.0,0.25274725274725274
0,0,1,0,0.09722222222222221,1,0,0,0,0,0,0,0,1,0.5129740518962076,0.06096858879882094,1,0.894736842105263,0.2875889679715302,0,1,0,1,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333
1,0,1,0,0.125,1,0,0,0,0,0,0,1,1,0.6107784431137724,0.08855701915991158,0,0.6000000000000001,0.589635231316726,0,1,0,1,0,0,0,0,1,0,0.0,0.0
0,0,1,1,1.0,1,1,0,1,1,0,1,1,1,0.8572854291417167,0.8588568533529847,0,0.25263157894736843,0.6109875444839857,0,1,0,0,1,0,0,1,0,0,0.2,0.2
1,0,0,0,0.2361111111111111,1,0,0,1,0,0,1,0,1,0.6487025948103793,0.15304324797347094,0,0.5684210526315789,0.7920373665480426,0,1,0,1,0,0,0,0,1,0,0.0,0.14285714285714285
1,0,1,1,0.05555555555555555,1,0,1,0,0,0,0,0,0,0.3168662674650698,0.02499769712601327,0,0.7157894736842105,0.25444839857651247,1,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.2222222222222222
1,0,1,0,0.875,1,1,0,1,1,0,1,1,1,0.8877245508982037,0.7914690033161387,1,0.9578947368421054,0.921040925266904,0,1,0,0,1,0,0,0,1,0,0.5,0.5
1,0,1,1,0.8472222222222222,0,-1,1,1,0,1,0,1,1,0.3208582834331338,0.35565010132645547,0,0.17894736842105263,0.6719306049822064,1,0,0,0,1,0,1,0,0,0,0.6,0.3333333333333333
0,0,1,0,0.29166666666666663,1,1,1,1,0,1,1,0,0,0.5883233532934131,0.187108511422255,1,0.7263157894736842,0.7451067615658363,1,0,0,0,1,0,0,0,0,1,0.25,0.25
0,0,1,0,0.7083333333333333,1,1,0,1,0,0,0,1,1,0.7165668662674649,0.5313363577745027,0,0.2210526315789474,0.6588078291814946,0,1,0,0,1,0,0,1,0,0,0.0,0.13333333333333333
0,0,1,1,0.986111111111111,1,1,1,1,1,1,1,1,0,0.7160678642714571,0.7239429808400886,0,0.6105263157894736,0.9537366548042704,1,0,0,0,0,1,0,1,0,0,0.0,0.0
0,0,1,1,0.40277777777777773,1,0,-1,-1,-1,-1,-1,-1,1,0.0209580838323353,0.07540185151068535,0,0.7052631578947368,0.5925266903914591,0,0,1,1,0,0,0,0,0,1,0.0,0.25274725274725274
0,0,1,0,0.25,1,1,0,1,0,0,0,0,0,0.38173652694610777,0.12373917649226238,0,0.5684210526315789,0.7907028469750889,1,0,0,1,0,0,0,1,0,0,0.0,0.2972972972972973
1,0,0,0,0.041666666666666664,1,0,0,0,0,0,1,0,1,0.3557884231536927,0.016166175386882833,0,0.6631578947368422,0.2588967971530248,1,0,0,1,0,0,0,0,1,0,0.0,0.0
1,0,1,0,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.27045908183632733,0.037243229550479,0,0.3684210526315789,0.494661921708185,1,0,0,1,0,0,0,0,0,1,0.0,0.0
1,0,1,0,0.9305555555555555,1,1,1,1,1,0,0,0,0,0.470059880239521,0.4977489406779662,0,0.15789473684210525,0.764679715302491,1,0,0,0,0,1,0,0,0,1,0.0,0.16666666666666666
0,0,1,1,0.027777777777777776,1,1,1,0,0,0,0,0,0,0.3807385229540919,0.013074567059690496,1,0.7578947368421052,0.7911476868327402,1,0,0,1,0,0,0,0,0,1,0.4,0.4
1,0,1,1,0.611111111111111,1,0,1,0,0,1,0,0,0,0.37624750499001997,0.27859593773028746,0,0.2421052631578947,0.4259341637010675,1,0,0,1,0,0,1,0,0,0,0.0,0.0
1,0,1,0,0.6388888888888888,1,1,0,1,1,1,1,1,1,0.9016966067864272,0.5589420596904938,0,0.42105263157894735,0.6930604982206404,0,1,0,0,0,1,0,1,0,0,0.0,0.0
0,0,1,0,0.7222222222222222,0,-1,1,0,0,0,0,1,1,0.21307385229540915,0.23269390198968318,0,0.5157894736842106,0.9715302491103203,1,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.3333333333333333
1,0,0,0,0.027777777777777776,1,0,-1,-1,-1,-1,-1,-1,0,0.013473053892215536,0.00660924834193073,0,0.3684210526315789,0.18216192170818502,0,0,1,1,0,0,0,0,1,0,0.25,0.25
0,0,0,1,0.041666666666666664,1,0,1,0,1,0,0,0,0,0.37275449101796404,0.01814088983050848,0,0.3263157894736842,0.5883007117437723,1,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.34782608695652173
1,1,1,0,0.5833333333333333,1,1,1,0,1,0,1,1,1,0.8647704590818364,0.5295631448047163,0,0.3263157894736842,0.7940391459074733,0,1,0,0,1,0,1,0,0,0,0.4,0.46153846153846156
1,1,0,0,0.1111111111111111,1,0,0,0,1,0,1,1,1,0.7340319361277445,0.08404914333087696,1,0.8,0.8138345195729536,0,1,0,1,0,0,0,0,1,0,0.5,0.2916666666666667
0,0,1,0,0.9722222222222222,1,1,0,1,0,0,1,1,0,0.7959081836327344,0.7898282056005896,1,0.9789473684210526,0.6207740213523131,0,1,0,0,0,1,1,0,0,0,0.2,0.2
0,0,0,0,0.75,1,0,1,0,1,1,0,0,0,0.6571856287425151,0.5163101050110539,0,0.2736842105263158,0.4784252669039145,0,1,0,0,1,0,0,0,1,0,0.0,0.0
1,0,0,0,0.375,1,0,1,1,0,0,0,0,1,0.3807385229540919,0.1903267778187178,0,0.7789473684210526,0.5491548042704626,1,0,0,1,0,0,0,0,0,1,0.25,0.25
0,1,0,0,0.3472222222222222,1,1,0,1,0,0,1,0,1,0.7025948103792414,0.26381724392041267,1,1.0,0.4170373665480427,0,1,0,1,0,0,0,0,1,0,1.0,1.0
0,0,0,0,0.3055555555555555,1,1,-1,-1,-1,-1,-1,-1,1,0.06287425149700598,0.056811901252763454,0,0.4842105263157895,0.3405249110320284,0,0,1,1,0,0,0,1,0,0,0.25,0.25
0,0,1,0,0.041666666666666664,1,1,0,0,0,1,0,0,1,0.6097804391217565,0.02898742630803243,1,0.8631578947368421,0.6745996441281138,0,1,0,1,0,0,1,0,0,0,0.5,0.5
1,0,0,0,0.986111111111111,1,1,1,1,1,1,1,1,0,0.9256487025948104,0.9195260685335299,0,0.43157894736842106,0.8794483985765124,0,1,0,0,0,1,0,0,0,1,0.6,0.6666666666666666
